"lakeid","year4","sampledate","gearid","spname","depth","rep","length","weight","sex","fishpart"
"WI",1995,"1995-08-21","VGN032","GOLDENSHINER",4,1,136,,,
"WI",1995,"1995-08-21","VGN032","GOLDENSHINER",4,1,124,,,
"WI",1995,"1995-08-21","VGN032","GOLDENSHINER",4,1,123,,,
"WI",1995,"1995-08-21","VGN032","GOLDENSHINER",4,1,132,,,
"WI",1995,"1995-08-21","VGN032","GOLDENSHINER",4,1,125,,,
"WI",1995,"1995-08-21","VGN032","GOLDENSHINER",4,1,125,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",1,1,112,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",1,1,128,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",1,1,125,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",1,1,125,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",1,1,113,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",1,1,114,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",2,1,116,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",2,1,125,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",3,1,104,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,131,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,152,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,128,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,115,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,134,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,121,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,126,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,118,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,132,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,134,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,122,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,114,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,128,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,120,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,111,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,130,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,120,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,126,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,121,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,133,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,111,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,123,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,114,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,130,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,130,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,110,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,113,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,110,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,115,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,134,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,109,,,
"WI",1995,"1995-08-21","VGN025","GOLDENSHINER",4,1,117,,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,171,48.5,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,107,11,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,120,16.5,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,127,16.5,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,145,30,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,138,23.5,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,52,0.9,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,155,36.5,,
"WI",1995,"1995-08-21","BSEINE","GOLDENSHINER",-1,2,129,,,
"WI",1995,"1995-08-21","FYKNET","LARGEMOUTHBASS",-1,1,75,4.5,,
"WI",1995,"1995-08-21","TRAMML","LARGEMOUTHBASS",-1,1,256,221,,
"WI",1995,"1995-08-21","VGN038","LARGEMOUTHBASS",3,1,156,50,,
"WI",1995,"1995-08-21","BSEINE","LARGEMOUTHBASS",-1,1,88,10,,
"WI",1995,"1995-08-21","BSEINE","LARGEMOUTHBASS",-1,1,172,64.5,,
"WI",1995,"1995-08-21","FYKNET","LARGEMOUTHBASS",-1,2,96,11,,
"WI",1995,"1995-08-21","BSEINE","LARGEMOUTHBASS",-1,2,88,9,,
"WI",1995,"1995-08-21","FYKNET","PUMPKINSEED",-1,1,304,20.5,,
"WI",1995,"1995-08-21","BSEINE","PUMPKINSEED",-1,1,94,19,,
"WI",1995,"1995-08-21","BSEINE","PUMPKINSEED",-1,1,104,22,,
"WI",1995,"1995-08-21","BSEINE","PUMPKINSEED",-1,2,126,44,,
"WI",1995,"1995-08-21","TRAMML","SILVERPIKE",-1,1,613,1030,,
"WI",1995,"1995-08-21","BSEINE","UNIDMINNOW",-1,1,38,0.3,,
"WI",1995,"1995-08-21","VGN019","WHITECRAPPIE",4,1,64,2.5,,
"WI",1995,"1995-08-21","VGN038","YELLOWPERCH",3,1,160,44,,
"WI",1995,"1995-08-21","VGN038","YELLOWPERCH",3,1,158,42,,
"WI",1995,"1995-08-21","VGN038","YELLOWPERCH",3,1,156,44,,
"WI",1995,"1995-08-21","VGN038","YELLOWPERCH",3,1,158,42,,
"WI",1995,"1995-08-21","VGN038","YELLOWPERCH",3,1,156,44,,
"WI",1995,"1995-08-21","VGN038","YELLOWPERCH",3,1,155,36,,
"WI",1995,"1995-08-21","VGN038","YELLOWPERCH",3,1,173,60,,
"WI",1995,"1995-08-21","VGN038","YELLOWPERCH",3,1,154,39,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",1,1,131,,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,136,27,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,162,49,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,127,,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,126,23.5,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,129,23.5,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,135,,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,130,,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,131,,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,131,,,
"WI",1995,"1995-08-21","VGN032","YELLOWPERCH",4,1,124,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,114,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,120,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,118,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,110,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,125,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,121,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,111,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,125,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,125,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,115,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,123,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,132,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,120,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,115,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,126,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,121,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,120,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,121,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,120,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,114,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,121,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,112,,,
"WI",1995,"1995-08-21","VGN025","YELLOWPERCH",4,1,112,,,
"WI",1995,"1995-08-21","BSEINE","YELLOWPERCH",-1,1,133,22,,
"WI",1995,"1995-08-21","BSEINE","YELLOWPERCH",-1,1,129,24,,
"WI",1995,"1995-08-21","BSEINE","YELLOWPERCH",-1,1,178,63,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,2,129,20.5,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,2,164,47.5,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,2,130,22,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,121,19,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,163,43,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,156,34,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,130,22.5,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,166,53,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,178,60,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,129,22,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,134,,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,132,,,
"WI",1995,"1995-08-21","FYKNET","YELLOWPERCH",-1,3,129,,,
"WI",1995,"1995-08-21","CRAYTR","YELLOWPERCH",0.6,4,165,49,,
"WI",1995,"1995-08-21","CRAYTR","YELLOWPERCH",1.4,11,136,,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,13,224,126,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",0,19,25,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",0,20,31,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",0,20,36,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",0,20,32,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",0,20,42,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",0,20,36,,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,5,158,52,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,5,143,39,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,5,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,5,29,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,5,31,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,5,31,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,5,27,,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,6,144,41.5,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",1.3,16,31,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",1.3,17,43,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",1.3,17,32,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",1.3,17,36,,,
"WI",1995,"1995-08-22","CRAYTR","BLACKCRAPPIE",1.3,17,39,,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,3,193,105,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,3,61,2.6,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,4,154,49,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,4,203,104,,
"WI",1995,"1995-08-22","BSEINE","BLACKCRAPPIE",-1,4,148,49,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,215,130,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,172,70,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,140,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,21,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,20,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,20,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,20,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,21,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,19,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,17,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,18,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,18,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,19,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,27,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,27,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,21,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,27,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,19,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,20,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,20,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,20,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,20,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,30,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,22,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,26,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,29,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,27,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,29,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,26,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,27,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,28,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,24,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,25,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,23,,,
"WI",1995,"1995-08-22","FYKNET","BLACKCRAPPIE",-1,4,30,,,
"WI",1995,"1995-08-22","VGN038","BLACKCRAPPIE",4,2,135,35,,
"WI",1995,"1995-08-22","VGN019","BLACKCRAPPIE",2,2,68,3,,
"WI",1995,"1995-08-22","VGN019","BLACKCRAPPIE",3,2,56,2,,
"WI",1995,"1995-08-22","VGN019","BLACKCRAPPIE",3,2,58,2,,
"WI",1995,"1995-08-22","VGN019","BLACKCRAPPIE",4,2,65,2.5,,
"WI",1995,"1995-08-22","VGN019","BLACKCRAPPIE",4,2,59,2.5,,
"WI",1995,"1995-08-22","TRAMML","BLACKCRAPPIE",-1,2,140,,,
"WI",1995,"1995-08-22","TRAMML","BLACKCRAPPIE",-1,2,144,,,
"WI",1995,"1995-08-22","TRAMML","BLACKCRAPPIE",-1,2,161,59,,
"WI",1995,"1995-08-22","TRAMML","BLACKCRAPPIE",-1,2,140,,,
"WI",1995,"1995-08-22","TRAMML","BLACKCRAPPIE",-1,2,145,,,
"WI",1995,"1995-08-22","TRAMML","BLACKCRAPPIE",-1,2,186,98,,
"WI",1995,"1995-08-22","TRAMML","BLACKCRAPPIE",-1,2,144,,,
"WI",1995,"1995-08-22","TRAMML","BLACKCRAPPIE",-1,2,139,36.5,,
"WI",1995,"1995-08-22","BSEINE","BLACKNOSESHINER",-1,4,47,0.6,,
"WI",1995,"1995-08-22","BSEINE","BLACKNOSESHINER",-1,4,47,1,,
"WI",1995,"1995-08-22","BSEINE","BLACKNOSESHINER",-1,4,37,0.4,,
"WI",1995,"1995-08-22","BSEINE","BLACKNOSESHINER",-1,5,50,1.1,,
"WI",1995,"1995-08-22","BSEINE","BLACKNOSESHINER",-1,5,36,0.7,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,79,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,86,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,87,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,47,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,41,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,41,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,33,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,36,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,27,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,31,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,36,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,35,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,38,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,32,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,33,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,27,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,33,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,26,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,26,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,28,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,29,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,34,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,23,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,41,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,38,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,36,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,39,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,36,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,32,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,31,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,33,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,31,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,29,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,29,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,39,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,32,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,27,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,28,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,38,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,39,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,27,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,38,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,40,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,42,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,45,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,32,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,42,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,27,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,41,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,31,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,28,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,29,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,31,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,27,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,32,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,28,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,44,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,38,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,31,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,34,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,40,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,25,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,30,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,29,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,42,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,38,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,37,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,35,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,36,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,39,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,38,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,40,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,33,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,36,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,36,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,37,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,33,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,40,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,34,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,37,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,39,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,31,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,38,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,42,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,42,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,5,42,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,6,87,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,6,90,,,
"WI",1995,"1995-08-22","BSEINE","BLUEGILL",-1,6,43,,,
